Date,Creative,"Creative ID","Total Ads Requested"
2024-08-07,CRD74QD-3789303-WDW_FY24_PT_DOM_Tix_MICKEY_LATAM_4ParkMagicTicket_300x600.zip,4657177,99292
2024-08-07,CRD74QD-3789303-WDW_FY24_PT_DOM_Tix_MICKEY_LATAM_4ParkMagicTicket_320x50.jpg,4611538,23468
2024-08-07,CRET7AW-3976055-DLR_FY24_SPA_HalloweenTime-Activate_160x600.zip,4760196,57
2024-08-07,CRET7AW-3976055-DLR_FY24_SPA_HalloweenTime-Activate_300x250.zip,4760197,6045
2024-08-07,CRET7AW-3976055-DLR_FY24_SPA_HalloweenTime-Activate_300x600.zip,4760199,160
2024-08-07,CRET7AW-3976055-DLR_FY24_SPA_HalloweenTime-Activate_320x50.jpg,4754313,2884
2024-08-07,CRET7AW-3976055-DLR_FY24_SPA_HalloweenTime-Activate_728x90.zip,4760195,145
2024-08-07,CRH9ELB-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-ACTIVATE-FLRES-Discover-Disney-Ticket_160x600.zip,4635782,11342
2024-08-07,CRH9ELB-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-ACTIVATE-FLRES-Discover-Disney-Ticket_300x250.zip,4635783,82502
2024-08-07,CRH9ELB-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-ACTIVATE-FLRES-Discover-Disney-Ticket_300x600.zip,4635784,8055
2024-08-07,CRH9ELB-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-ACTIVATE-FLRES-Discover-Disney-Ticket_728x90.zip,4635785,29428
2024-08-07,CRI6PRB-3854800-DLR_FY24_ENG_PixarFest-Inspire-GEN-NOOFF_160x600.zip,4621572,0
2024-08-07,CRI6PRB-3854800-DLR_FY24_ENG_PixarFest-Inspire-GEN-NOOFF_728x90.zip,4621571,0
2024-08-07,CRJZ4EZ-4112389-DLR_FY24_ENG_Halloween_ACT_DOM_NOOFF_160x600.zip,4786372,18363
2024-08-07,CRJZ4EZ-4112389-DLR_FY24_ENG_Halloween_ACT_DOM_NOOFF_300x250.zip,4786373,155216
2024-08-07,CRJZ4EZ-4112389-DLR_FY24_ENG_Halloween_ACT_DOM_NOOFF_300x600.zip,4786375,13718
2024-08-07,CRJZ4EZ-4112389-DLR_FY24_ENG_Halloween_ACT_DOM_NOOFF_320x50.jpg,4770975,81142
2024-08-07,CRJZ4EZ-4112389-DLR_FY24_ENG_Halloween_ACT_DOM_NOOFF_728x90.zip,4786371,38616
2024-08-07,CRK2ERK-3968062-WDW_FY24_ENG_FOF-DisneySprings-FlavorsofFlorida-CFT-FLRES-NOOFF_160x600.zip,4753798,821
2024-08-07,CRK2ERK-3968062-WDW_FY24_ENG_FOF-DisneySprings-FlavorsofFlorida-CFT-FLRES-NOOFF_300x250.zip,4753799,35566
2024-08-07,CRK2ERK-3968062-WDW_FY24_ENG_FOF-DisneySprings-FlavorsofFlorida-CFT-FLRES-NOOFF_300x600.zip,4753800,1765
2024-08-07,CRK2ERK-3968062-WDW_FY24_ENG_FOF-DisneySprings-FlavorsofFlorida-CFT-FLRES-NOOFF_320x50.png,4740717,32413
2024-08-07,CRK2ERK-3968062-WDW_FY24_ENG_FOF-DisneySprings-FlavorsofFlorida-CFT-FLRES-NOOFF_728x90.zip,4753801,6422
2024-08-07,CRLTUVX_4040215_WDWMK_FY25_MVMCP_Max_Animated_NOOFF_EN_160x600.zip,4793248,10724
2024-08-07,CRLTUVX_4040215_WDWMK_FY25_MVMCP_Max_Animated_NOOFF_EN_300x250.zip,4793249,52145
2024-08-07,CRLTUVX_4040215_WDWMK_FY25_MVMCP_Max_Animated_NOOFF_EN_300x600.zip,4793250,1852
2024-08-07,CRLTUVX_4040215_WDWMK_FY25_MVMCP_Max_Animated_NOOFF_EN_320x50.png,4770683,32638
2024-08-07,CRLTUVX_4040215_WDWMK_FY25_MVMCP_Max_Animated_NOOFF_EN_728x90.zip,4793251,23640
2024-08-07,CRNZDXA-3199360-DVC_FY23_ENG_DVCNAT-ActivateQ4-Display-Banners-DOM-NOOFF_160x600.zip,4412194,6185
2024-08-07,CRNZDXA-3199360-DVC_FY23_ENG_DVCNAT-ActivateQ4-Display-Banners-DOM-NOOFF_300x250.zip,4412196,38363
2024-08-07,CRNZDXA-3199360-DVC_FY23_ENG_DVCNAT-ActivateQ4-Display-Banners-DOM-NOOFF_300x600.zip,4412193,3686
2024-08-07,CRNZDXA-3199360-DVC_FY23_ENG_DVCNAT-ActivateQ4-Display-Banners-DOM-NOOFF_728x90.zip,4412195,7968
2024-08-07,CRNZDXA-3199360-DVC_FY23_ENG_Q4-Display-Banners-Standard-Activate-Proximity_320x50.jpg,4411679,18185
2024-08-07,CRT9U26-3899050-DLR_FY24_ENG_Medium-Rectangle-Suites_300x250.jpg,4703737,1835
2024-08-07,CS29PRQ-3842549-WDW_FY24_SPA_LATAM_PuraMagia_LATAM_NOOFF_300x250.zip,4806899,13366
2024-08-07,CS29PRQ-3842549-WDW_FY24_SPA_LATAM_PuraMagia_LATAM_NOOFF_300x600.zip,4806900,29734
2024-08-07,CS29PRQ-3842549-WDW_FY24_SPA_LATAM_PuraMagia_LATAM_NOOFF_320x50,4646133,10714
2024-08-07,CS4ND5J-3851153-DLR_FY24_ENG_DTD-Q3-Foodies_160x600.zip,4664230,771
2024-08-07,CS4ND5J-3851153-DLR_FY24_ENG_DTD-Q3-Foodies_300x250.zip,4664231,10519
2024-08-07,CS4ND5J-3851153-DLR_FY24_ENG_DTD-Q3-Foodies_300x600.zip,4664233,1018
2024-08-07,CS4ND5J-3851153-DLR_FY24_ENG_DTD-Q3-Foodies_320x50.jpg,4662568,10853
2024-08-07,CS4ND5J-3851153-DLR_FY24_ENG_DTD-Q3-Foodies_728x90.zip,4664229,4841
2024-08-07,CSCM0GO-3845656-WDW_FY24_ENG_ResortRestaurants_Trattoria_Al_Forno_CFT_DOM_NOOFF_160x600.zip,4659395,2290
2024-08-07,CSCM0GO-3845656-WDW_FY24_ENG_ResortRestaurants_Trattoria_Al_Forno_CFT_DOM_NOOFF_300x250.zip,4659396,15729
2024-08-07,CSCM0GO-3845656-WDW_FY24_ENG_ResortRestaurants_Trattoria_Al_Forno_CFT_DOM_NOOFF_300x600.zip,4659397,1601
2024-08-07,CSCM0GO-3845656-WDW_FY24_ENG_ResortRestaurants_Trattoria_Al_Forno_CFT_DOM_NOOFF_320x50.jpg,4653513,5058
2024-08-07,CSCM0GO-3845656-WDW_FY24_ENG_ResortRestaurants_Trattoria_Al_Forno_CFT_DOM_NOOFF_728x90.zip,4659398,6779
2024-08-07,CSPAJMM-2178350-WDW_FY21_SPA-AP-Rebrand-PASSHLDR-Disney-Pixie-Dust-Pass_320x50,4481791,5420
2024-08-07,CSPAJMM-2178350-WDW_FY21_SPA-AP-Rebrand-PASSHLDR-Disney-Pixie-Dust-Pass_320x50,4482062,2840
2024-08-07,CSPAJMM-2178350-WDW_FY21_SPA-AP-Rebrand-PASSHLDR-Disney-Pixie-Dust-Pass_320x50,4482031,8370
2024-08-07,CSPAJMM-2178350-WDW_FY21_SPA-AP-Rebrand-PASSHLDR-Disney-Pixie-Dust-Pass_728x90,4482061,2463
2024-08-07,CSPAJMM-2178350-WDW_FY21_SPA-AP-Rebrand-PASSHLDR-Disney-Pixie-Dust-Pass_728x90,4482030,2658
2024-08-07,CSPAJMM-2178350-WDW_FY21_SPA-AP-Rebrand-PASSHLDR-Disney-Pixie-Dust-Pass_728x90,4481790,45192
2024-08-07,CSPB24Q-3511451-DLR_FY24_ENG_PremExp-Royal_300x250.zip,4664465,1068
2024-08-07,CSPB24Q-3511451-DLR_FY24_ENG_PremExp-Royal_300x600.zip,4664468,3
2024-08-07,CSPB24Q-3511451-DLR_FY24_ENG_PremExp-Royal_320x50.jpg,4610373,171
2024-08-07,CSPB24Q-3511451-DLR_FY24_ENG_PremExp-Royal_728x90.zip,4664463,929
2024-08-07,CSPB24Q-3511451-DLR_FY24_ENG_PremExp-Royal_970x250.zip,4664467,4
2024-08-07,CSS2582-3199360-DVC_FY23_ENG_DVCNAT-InspireQ4-Display-Banners-DOM-NOOFF_160x600.zip,4412199,19109
2024-08-07,CSS2582-3199360-DVC_FY23_ENG_DVCNAT-InspireQ4-Display-Banners-DOM-NOOFF_300x250.zip,4412202,160705
2024-08-07,CSS2582-3199360-DVC_FY23_ENG_DVCNAT-InspireQ4-Display-Banners-DOM-NOOFF_300x600.zip,4412198,38172
2024-08-07,CSS2582-3199360-DVC_FY23_ENG_DVCNAT-InspireQ4-Display-Banners-DOM-NOOFF_728x90.zip,4412201,14774
2024-08-07,CSS2582-3199360-DVC_FY23_ENG_Q4-Display-Banners-Standard-Inspire-V2_320x50.jpg,4411681,54929
2024-08-07,CSTTZ7V-3981917-WDW_FY25_ENG_ResortConversion-FallSavings-TSB-NOOFF_160x600.zip,4757976,117299
2024-08-07,CSTTZ7V-3981917-WDW_FY25_ENG_ResortConversion-FallSavings-TSB-NOOFF_300x250.zip,4757977,696205
2024-08-07,CSTTZ7V-3981917-WDW_FY25_ENG_ResortConversion-FallSavings-TSB-NOOFF_300x600.zip,4757978,68870
2024-08-07,CSTTZ7V-3981917-WDW_FY25_ENG_ResortConversion-FallSavings-TSB-NOOFF_320x50.jpg,4751290,506820
2024-08-07,CSTTZ7V-3981917-WDW_FY25_ENG_ResortConversion-FallSavings-TSB-NOOFF_728x90.zip,4757979,258538
2024-08-07,CSV6YDL-3845657-WDWEEC_FY24_ENG_EEC-StarWars-Experience-DOM-NOOFF_160x600.zip,4664395,3124
2024-08-07,CSV6YDL-3845657-WDWEEC_FY24_ENG_EEC-StarWars-Experience-DOM-NOOFF_300x250.zip,4664396,5606
2024-08-07,CSV6YDL-3845657-WDWEEC_FY24_ENG_EEC-StarWars-Experience-DOM-NOOFF_300x600.zip,4664397,1247
2024-08-07,CSV6YDL-3845657-WDWEEC_FY24_ENG_EEC-StarWars-Experience-DOM-NOOFF_320x50.jpg,4655288,2451
2024-08-07,CSV6YDL-3845657-WDWEEC_FY24_ENG_EEC-StarWars-Experience-DOM-NOOFF_728x90.zip,4664398,13835
2024-08-07,"CT8GY3S-3620750-NGE_ENG_FY24_Q3 Family Journeys Grand Canyon_160x600.png",4684875,5505
2024-08-07,"CT8GY3S-3620750-NGE_ENG_FY24_Q3 Family Journeys Grand Canyon_300x250.png",4684876,105739
2024-08-07,"CT8GY3S-3620750-NGE_ENG_FY24_Q3 Family Journeys Grand Canyon_300x600.png",4684877,12063
2024-08-07,"CT8GY3S-3620750-NGE_ENG_FY24_Q3 Family Journeys Grand Canyon_320x50.png",4684878,8363
2024-08-07,"CT8GY3S-3620750-NGE_ENG_FY24_Q3 Family Journeys Grand Canyon_728x90.png",4684883,2411
2024-08-07,CT9YVEX-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-INSPIRE-FLRES-Discover-Disney-Ticket_160x600.zip,4634467,3396
2024-08-07,CT9YVEX-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-INSPIRE-FLRES-Discover-Disney-Ticket_300x250.zip,4634468,45979
2024-08-07,CT9YVEX-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-INSPIRE-FLRES-Discover-Disney-Ticket_300x600.zip,4634469,12221
2024-08-07,CT9YVEX-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-INSPIRE-FLRES-Discover-Disney-Ticket_320x50.jpg,4624584,31029
2024-08-07,CT9YVEX-3674075-WDW_FY24_ENG_FLResidentTicket-DISCOVER-DISNEY-INSPIRE-FLRES-Discover-Disney-Ticket_728x90.zip,4634470,34068
2024-08-07,CTC6MDS-3713705-WDW_FY24_ENG_ResortsCollection-Transact-HISP_NOOFF_160x600.zip,4798831,11125
2024-08-07,CTC6MDS-3713705-WDW_FY24_ENG_ResortsCollection-Transact-HISP_NOOFF_300x250.zip,4798830,83372
2024-08-07,CTC6MDS-3713705-WDW_FY24_ENG_ResortsCollection-Transact-HISP_NOOFF_300x600.zip,4798829,9660
2024-08-07,CTC6MDS-3713705-WDW_FY24_ENG_ResortsCollection-Transact-HISP_NOOFF_320x50.png,4790454,44180
2024-08-07,CTC6MDS-3713705-WDW_FY24_ENG_ResortsCollection-Transact-HISP_NOOFF_728x90.zip,4798828,35643
2024-08-07,CTFSPEK-2299251-DCL_FY22_ENG_INSPIRE_TX_DOM_NOOFF_160x600.zip,3845631,3699
2024-08-07,CTFSPEK-2299251-DCL_FY22_ENG_INSPIRE_TX_DOM_NOOFF_300x250.zip,3845632,69746
2024-08-07,CTFSPEK-2299251-DCL_FY22_ENG_INSPIRE_TX_DOM_NOOFF_300x600.zip,3845633,4075
2024-08-07,CTFSPEK-2299251-DCL_FY22_ENG_INSPIRE_TX_DOM_NOOFF_728x90.zip,3845634,18050
2024-08-07,CTNDDYN-2299251-DCL_FY22_ENG_INSPIRE_CA_DOM_NOOFF_160x600.zip,3845623,4282
2024-08-07,CTNDDYN-2299251-DCL_FY22_ENG_INSPIRE_CA_DOM_NOOFF_300x250.zip,3845624,51079
2024-08-07,CTNDDYN-2299251-DCL_FY22_ENG_INSPIRE_CA_DOM_NOOFF_300x600.zip,3845625,3272
2024-08-07,CTNDDYN-2299251-DCL_FY22_ENG_INSPIRE_CA_DOM_NOOFF_728x90.zip,3845626,23879
2024-08-07,CUFJHD6-NA-NGE_FY24_ENG_Q1ExpeditionCruiseSustain_160x600.jpg,4799821,15893
2024-08-07,CUFJHD6-NA-NGE_FY24_ENG_Q1ExpeditionCruiseSustain_300x250.jpg,4799822,339679
2024-08-07,CUFJHD6-NA-NGE_FY24_ENG_Q1ExpeditionCruiseSustain_300x600.jpg,4799823,65703
2024-08-07,CUFJHD6-NA-NGE_FY24_ENG_Q1ExpeditionCruiseSustain_320x50.jpg,4799824,46058
2024-08-07,CUFJHD6-NA-NGE_FY24_ENG_Q1ExpeditionCruiseSustain_728x90.jpg,4799825,24594
2024-08-07,CUQ240U-3899050_DLR_FY24_ENG_Mobile_320x50.jpg,4703743,2826
2024-08-07,CV38BM0-4040215-WDW_FY25_ENG_MVMCP_TSB_Animated_TSB_NOOFF_160x600.zip,4784591,35629
2024-08-07,CV38BM0-4040215-WDW_FY25_ENG_MVMCP_TSB_Animated_TSB_NOOFF_300x250.zip,4784592,177658
2024-08-07,CV38BM0-4040215-WDW_FY25_ENG_MVMCP_TSB_Animated_TSB_NOOFF_300x600.zip,4784593,22267
2024-08-07,CV38BM0-4040215-WDW_FY25_ENG_MVMCP_TSB_Animated_TSB_NOOFF_320x50.png,4770684,115068
2024-08-07,CV38BM0-4040215-WDW_FY25_ENG_MVMCP_TSB_Animated_TSB_NOOFF_728x90.zip,4784594,44500
2024-08-07,CV4K40N-3332255-DCL_FY23_ENG_TRANSACT_DOM_NOOFF_160x600.zip,4425900,3076
2024-08-07,CV4K40N-3332255-DCL_FY23_ENG_TRANSACT_DOM_NOOFF_300x250.zip,4425901,17205
2024-08-07,CV4K40N-3332255-DCL_FY23_ENG_TRANSACT_DOM_NOOFF_300x600.zip,4425902,2447
2024-08-07,CV4K40N-3332255-DCL_FY23_ENG_TRANSACT_DOM_NOOFF_320x50.jpg,4416717,12824
2024-08-07,CV4K40N-3332255-DCL_FY23_ENG_TRANSACT_DOM_NOOFF_728x90.zip,4425903,5361
2024-08-07,CVCC4DL-3848252-WDW_FY24_ENG_Summer-Disney-Springs-Summer-Campaign-Display-PLAY-FLRES-NOOFF_160x600.zip,4712537,866
2024-08-07,CVCC4DL-3848252-WDW_FY24_ENG_Summer-Disney-Springs-Summer-Campaign-Display-PLAY-FLRES-NOOFF_300x250.zip,4712538,35805
2024-08-07,CVCC4DL-3848252-WDW_FY24_ENG_Summer-Disney-Springs-Summer-Campaign-Display-PLAY-FLRES-NOOFF_300x600.zip,4712539,1802
2024-08-07,CVCC4DL-3848252-WDW_FY24_ENG_Summer-Disney-Springs-Summer-Campaign-Display-PLAY-FLRES-NOOFF_320x50.jpg,4712494,33401
2024-08-07,CVCC4DL-3848252-WDW_FY24_ENG_Summer-Disney-Springs-Summer-Campaign-Display-PLAY-FLRES-NOOFF_728x90.zip,4712540,8090
2024-08-07,CVGH44M-3713705-WDW_FY24_ENG_ResortsCollection-Inspire-BLK-NOOFF_160x600.zip,4798243,6355
2024-08-07,CVGH44M-3713705-WDW_FY24_ENG_ResortsCollection-Inspire-BLK-NOOFF_300x250.zip,4798242,86946
2024-08-07,CVGH44M-3713705-WDW_FY24_ENG_ResortsCollection-Inspire-BLK-NOOFF_300x600.zip,4798241,3951
2024-08-07,CVGH44M-3713705-WDW_FY24_ENG_ResortsCollection-Inspire-BLK-NOOFF_320x50.png,4790440,62393
2024-08-07,CVGH44M-3713705-WDW_FY24_ENG_ResortsCollection-Inspire-BLK-NOOFF_728x90.zip,4798240,17987
2024-08-07,CVPTDD6-3120803-WDW_FY23_ENG_ResortsCollection_SITM_DOM_NOOFF_728x90.zip,4401016,0
2024-08-07,CVU98ND-3902804-WDW_FY24_ENG_WPH2O-WAVEPOOL-FLRES-NOOFF-Wave-2_160x600.zip,4748707,10910
2024-08-07,CVU98ND-3902804-WDW_FY24_ENG_WPH2O-WAVEPOOL-FLRES-NOOFF-Wave-2_300x250.zip,4748708,89850
2024-08-07,CVU98ND-3902804-WDW_FY24_ENG_WPH2O-WAVEPOOL-FLRES-NOOFF-Wave-2_300x600.zip,4748709,5030
2024-08-07,CVU98ND-3902804-WDW_FY24_ENG_WPH2O-WAVEPOOL-FLRES-NOOFF-Wave-2_320x50.jpg,4649036,42154
2024-08-07,CVU98ND-3902804-WDW_FY24_ENG_WPH2O-WAVEPOOL-FLRES-NOOFF-Wave-2_728x90.zip,4748710,40833
2024-08-07,CVXRPTF-3999625-DLR_FY24_ENG_PlazaDeLaFamilia-Launch-Inspire_160x600.zip,4747178,138333
2024-08-07,CVXRPTF-3999625-DLR_FY24_ENG_PlazaDeLaFamilia-Launch-Inspire_300x250.zip,4747179,868259
2024-08-07,CVXRPTF-3999625-DLR_FY24_ENG_PlazaDeLaFamilia-Launch-Inspire_300x600.zip,4747181,133843
2024-08-07,CVXRPTF-3999625-DLR_FY24_ENG_PlazaDeLaFamilia-Launch-Inspire_320x50.jpg,4744637,399532
2024-08-07,CVXRPTF-3999625-DLR_FY24_ENG_PlazaDeLaFamilia-Launch-Inspire_728x90.zip,4747177,817883
2024-08-07,CVZ3TTC-3842351-FY_ENG_WDW_Merchandise_OwnYourMagicDisplay_DOM_NOOFF_160x600.zip,4694125,1585
2024-08-07,CVZ3TTC-3842351-FY_ENG_WDW_Merchandise_OwnYourMagicDisplay_DOM_NOOFF_300x250.zip,4694126,9113
2024-08-07,CVZ3TTC-3842351-FY_ENG_WDW_Merchandise_OwnYourMagicDisplay_DOM_NOOFF_300x600.zip,4694127,752
2024-08-07,CVZ3TTC-3842351-FY_ENG_WDW_Merchandise_OwnYourMagicDisplay_DOM_NOOFF_320x50.jpg,4674761,2882
2024-08-07,CVZ3TTC-3842351-FY_ENG_WDW_Merchandise_OwnYourMagicDisplay_DOM_NOOFF_728x90.zip,4694128,15843
2024-08-07,CW74HAK-3413114-WDW_FY24_ENG_Hispanic_DAK_HISP_NOOFF_Pura_Magia_Set_3_300x250.zip,4778623,990
2024-08-07,CW74HAK-3413114-WDW_FY24_ENG_Hispanic_DAK_HISP_NOOFF_Pura_Magia_Set_3_300x600.zip,4778624,7
2024-08-07,CW74HAK-3413114-WDW_FY24_ENG_Hispanic_DAK_HISP_NOOFF_Pura_Magia_Set_3_320x50.jpg,4635715,23815
2024-08-07,CW7B1RD-3332255-DCL_FY23_AR_TRANSACT_LATAM_NOOFF_300x250.zip,4692438,10972
2024-08-07,CW7B1RD-3332255-DCL_FY23_AR_TRANSACT_LATAM_NOOFF_300x600.zip,4692439,176038
2024-08-07,CW7B1RD-3332255-DCL_FY23_AR_TRANSACT_LATAM_NOOFF_320x50.jpg,4692436,20104
2024-08-07,CW7B1RD-3332255-DCL_FY23_CH_TRANSACT_LATAM_NOOFF_300x250.zip,4692489,549
2024-08-07,CW7B1RD-3332255-DCL_FY23_CH_TRANSACT_LATAM_NOOFF_300x600.zip,4692488,8035
2024-08-07,CW7B1RD-3332255-DCL_FY23_CH_TRANSACT_LATAM_NOOFF_320x50.jpg,4692491,443
2024-08-07,CW7B1RD-3332255-DCL_FY23_CO_TRANSACT_LATAM_NOOFF_300x250.zip,4692479,4057
2024-08-07,CW7B1RD-3332255-DCL_FY23_CO_TRANSACT_LATAM_NOOFF_300x600.zip,4692478,130095
2024-08-07,CW7B1RD-3332255-DCL_FY23_CO_TRANSACT_LATAM_NOOFF_320x50.jpg,4692481,7738
2024-08-07,CW7B1RD-3332255-DCL_FY23_PE_TRANSACT_LATAM_NOOFF_300x250.zip,4692484,290
2024-08-07,CW7B1RD-3332255-DCL_FY23_PE_TRANSACT_LATAM_NOOFF_300x600.zip,4692483,10714
2024-08-07,CW7B1RD-3332255-DCL_FY23_PE_TRANSACT_LATAM_NOOFF_320x50.jpg,4692486,1048
2024-08-07,CW7B1RD-3332255-DCL_FY23_SPA_TRANSACT_LATAM_NOOFF_300x250.zip,4565490,744
2024-08-07,CW7B1RD-3332255-DCL_FY23_SPA_TRANSACT_LATAM_NOOFF_300x600.zip,4565491,15323
2024-08-07,CW7B1RD-3332255-DCL_FY23_SPA_TRANSACT_LATAM_NOOFF_320x50.jpg,4444564,2378
2024-08-07,CW7KXZP-3985402-DLR_FY24_ENG_Q4BroadResorfOffer-Transact_160x600.zip,4726514,3302
2024-08-07,CW7KXZP-3985402-DLR_FY24_ENG_Q4BroadResorfOffer-Transact_300x250.zip,4726515,26778
2024-08-07,CW7KXZP-3985402-DLR_FY24_ENG_Q4BroadResorfOffer-Transact_300x600.zip,4726517,2371
2024-08-07,CW7KXZP-3985402-DLR_FY24_ENG_Q4BroadResorfOffer-Transact_320x50.jpg,4724682,16919
2024-08-07,CW7KXZP-3985402-DLR_FY24_ENG_Q4BroadResorfOffer-Transact_728x90.zip,4726513,8047
2024-08-07,CWARM4V-3981921-WDW_FY25_ENG_ResortConversion-Q1-FlRes-HolidayRoomOnlyOffer-Activate-V1-FLRES-Q1-FLRes-RoomOnlyOffer_160x600.zip,4798250,10865
2024-08-07,CWARM4V-3981921-WDW_FY25_ENG_ResortConversion-Q1-FlRes-HolidayRoomOnlyOffer-Activate-V1-FLRES-Q1-FLRes-RoomOnlyOffer_300x250.zip,4798251,76692
2024-08-07,CWARM4V-3981921-WDW_FY25_ENG_ResortConversion-Q1-FlRes-HolidayRoomOnlyOffer-Activate-V1-FLRES-Q1-FLRes-RoomOnlyOffer_300x600.zip,4798252,3936
2024-08-07,CWARM4V-3981921-WDW_FY25_ENG_ResortConversion-Q1-FlRes-HolidayRoomOnlyOffer-Activate-V1-FLRES-Q1-FLRes-RoomOnlyOffer_320x50.jpg,4786173,47415
2024-08-07,CWARM4V-3981921-WDW_FY25_ENG_ResortConversion-Q1-FlRes-HolidayRoomOnlyOffer-Activate-V1-FLRES-Q1-FLRes-RoomOnlyOffer_728x90.zip,4798253,34486
2024-08-07,CWIZ6E1-3566402-WDW_FY24_ENG_WDW-Brand-TMMPOE-V2-DOM-NOOFF_160x600.zip,4565463,28569
2024-08-07,CWIZ6E1-3566402-WDW_FY24_ENG_WDW-Brand-TMMPOE-V2-DOM-NOOFF_300x250.zip,4565464,286421
2024-08-07,CWIZ6E1-3566402-WDW_FY24_ENG_WDW-Brand-TMMPOE-V2-DOM-NOOFF_300x600.zip,4565465,29028
2024-08-07,CWIZ6E1-3566402-WDW_FY24_ENG_WDW-Brand-TMMPOE-V2-DOM-NOOFF_320x50.jpg,4561581,341102
2024-08-07,CWIZ6E1-3566402-WDW_FY24_ENG_WDW-Brand-TMMPOE-V2-DOM-NOOFF_728x90.zip,4565466,127900
2024-08-07,CX250IW-3999626-DLR_FY24_SPA_PlazaDeLaFamilia_Refresh_Inspire_160x600.zip,4786606,474
2024-08-07,CX250IW-3999626-DLR_FY24_SPA_PlazaDeLaFamilia_Refresh_Inspire_300x250.zip,4786607,12778
2024-08-07,CX250IW-3999626-DLR_FY24_SPA_PlazaDeLaFamilia_Refresh_Inspire_300x600.zip,4786609,1309
2024-08-07,CX250IW-3999626-DLR_FY24_SPA_PlazaDeLaFamilia_Refresh_Inspire_320x50.jpg,4773700,10402
2024-08-07,CX250IW-3999626-DLR_FY24_SPA_PlazaDeLaFamilia_Refresh_Inspire_728x90.zip,4786605,2129
2024-08-07,CXE81CB-3205603-DCL_FY23_ENG_MDAS-DOM-CAN-NOOFF_160x600.zip,4340160,12953
2024-08-07,CXE81CB-3205603-DCL_FY23_ENG_MDAS-DOM-CAN-NOOFF_300x250.zip,4340161,109143
2024-08-07,CXE81CB-3205603-DCL_FY23_ENG_MDAS-DOM-CAN-NOOFF_300x600.zip,4340162,14604
2024-08-07,CXE81CB-3205603-DCL_FY23_ENG_MDAS-DOM-CAN-NOOFF_320x50.jpg,4328154,1986
2024-08-07,CXE81CB-3205603-DCL_FY23_ENG_MDAS-DOM-CAN-NOOFF_728x90.zip,4340163,29386
2024-08-07,CXSOIAH-3965360-DLR_FY24_ENG_Q3Q4TicketOffer-Kids150-Activate_160x600.zip,4747204,62148
2024-08-07,CXSOIAH-3965360-DLR_FY24_ENG_Q3Q4TicketOffer-Kids150-Activate_300x250.zip,4747205,647215
2024-08-07,CXSOIAH-3965360-DLR_FY24_ENG_Q3Q4TicketOffer-Kids150-Activate_300x600.zip,4747207,52489
2024-08-07,CXSOIAH-3965360-DLR_FY24_ENG_Q3Q4TicketOffer-Kids150-Activate_320x50.jpg,4744837,305947
2024-08-07,CXSOIAH-3965360-DLR_FY24_ENG_Q3Q4TicketOffer-Kids150-Activate_728x90.zip,4747203,205624
2024-08-07,CXV551M-4112389-DLR_FY24_SPA_Halloween_INS_DOM_NOOFF_160x600.zip,4786591,501
2024-08-07,CXV551M-4112389-DLR_FY24_SPA_Halloween_INS_DOM_NOOFF_300x250.zip,4786592,15518
2024-08-07,CXV551M-4112389-DLR_FY24_SPA_Halloween_INS_DOM_NOOFF_300x600.zip,4786594,1293
2024-08-07,CXV551M-4112389-DLR_FY24_SPA_Halloween_INS_DOM_NOOFF_320x50.jpg,4780046,14573
2024-08-07,CXV551M-4112389-DLR_FY24_SPA_Halloween_INS_DOM_NOOFF_728x90.zip,4786590,1240
2024-08-07,CY1YSSY-1698014-DVC_FY21_ENG_SMYAY-INSPIRE_160x600.zip,4475491,2493
2024-08-07,CY1YSSY-1698014-DVC_FY21_ENG_SMYAY-INSPIRE_300x250.zip,4475492,17640
2024-08-07,CY1YSSY-1698014-DVC_FY21_ENG_SMYAY-INSPIRE_300x600.zip,4475493,2098
2024-08-07,CY1YSSY-1698014-DVC_FY21_ENG_SMYAY-INSPIRE_320x50,4475490,10296
2024-08-07,CY1YSSY-1698014-DVC_FY21_ENG_SMYAY-INSPIRE_728x90.zip,4475494,14386
2024-08-07,"CY3BHTL-NA-SPT_FY24_ENG_Soccer Kickoff V2_300x250.gif",4802593,13067
2024-08-07,"CY3BHTL-NA-SPT_FY24_ENG_Soccer Kickoff V2_320x50.gif",4802594,88790
2024-08-07,"CY3BHTL-NA-SPT_FY24_ENG_Soccer Kickoff V2_728x90.gif",4802595,10
2024-08-07,CY5FNUX-3550905-WDW_FY24_ENG_APAcquisition_Q1_Activate_FLRES_AP_Disney_Pixie_Dust_Pass_160x600.zip,4472852,26651
2024-08-07,CY5FNUX-3550905-WDW_FY24_ENG_APAcquisition_Q1_Activate_FLRES_AP_Disney_Pixie_Dust_Pass_300x250.zip,4472853,192036
